,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
2,51,BUF,Andy Levitre\LeviAn20,G,23,2018,0,0,9,55,24,143,0,0,0,0,0,0,0,0,0,0,0,11,,,Oregon St.,College Stats
2,52,CLE,David Veikune\VeikDa99,LB,23,2010,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Hawaii,College Stats
2,53,PHI,LeSean McCoy\McCoLe01,RB,21,2018,2,6,9,78,53,142,0,0,0,0,0,2296,10472,68,465,3569,15,6,,,Pittsburgh,College Stats
2,54,MIN,Phil Loadholt\LoadPh20,T,23,2014,0,0,6,40,40,89,0,0,0,0,0,0,0,0,0,0,0,6,,,Oklahoma,College Stats
2,55,ATL,William Moore\MoorWi99,DB,24,2015,0,1,5,29,29,76,0,0,0,0,0,0,0,0,0,0,0,277,16,3.5,Missouri,College Stats
2,56,IND,Fili Moala\MoalFi99,DT,24,2014,0,0,3,18,18,64,0,0,0,0,0,0,0,0,0,0,0,48,,3.5,USC,College Stats
2,57,BAL,Paul Kruger\KrugPa99,DE,23,2016,0,0,4,32,7,114,0,0,0,0,0,0,0,0,0,0,0,147,2,35.0,Utah,College Stats
2,58,NWE,Sebastian Vollmer\VollSe20,T,25,2015,0,0,5,53,53,88,0,0,0,0,0,0,0,0,0,0,0,3,,,Houston,College Stats
2,59,CAR,Sherrod Martin\MartSh99,DB,24,2015,0,0,2,17,14,83,0,0,0,0,0,0,0,0,0,0,0,145,8,,Troy,College Stats
2,60,NYG,Will Beatty\BeatWi20,T,24,2017,0,0,4,30,30,89,0,0,0,0,0,0,0,0,0,0,0,10,,,Connecticut,College Stats
2,61,MIA,Sean Smith\SmitSe99,DB,22,2017,0,0,8,38,18,137,0,0,0,0,0,0,0,0,0,0,0,374,14,,Utah,College Stats
2,62,TEN,Sen'Derrick Marks\MarkSe99,DT,22,2016,0,0,3,27,11,103,0,0,0,0,0,0,0,0,0,0,0,150,1,19.0,Auburn,
2,63,ARI,Cody Brown\BrowCo96,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut,
2,64,DEN,Richard Quinn\QuinRi00,TE,23,2012,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,9,0,1,,,North Carolina,College Stats
3,65,NYJ,Shonn Greene\GreeSh00,RB,24,2014,0,0,2,23,20,85,0,0,0,0,0,993,4110,24,72,534,0,5,,,Iowa,College Stats
3,66,STL,Bradley Fletcher\FletBr99,DB,23,2015,0,0,3,24,13,73,0,0,0,0,0,0,0,0,0,0,0,250,8,1.0,Iowa,College Stats
3,67,KAN,Alex Magee\MageAl99,DE,22,2010,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,14,,4.0,Purdue,College Stats
3,68,CHI,Jarron Gilbert\GilbJa99,DT,22,2012,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,San Jose St.,College Stats
3,69,DAL,Jason Williams\WillJa95,LB,23,2014,0,0,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,31,,,West. Illinois,
3,70,CIN,Michael Johnson\JohnMi98,DE,22,2018,0,0,8,49,45,149,0,0,0,0,0,0,0,0,0,0,0,263,4,44.5,Georgia Tech,College Stats
3,71,OAK,Matt Shaughnessy\ShauMa99,DE,22,2014,0,0,3,24,13,75,0,0,0,0,0,0,0,0,0,0,0,144,,18.5,Wisconsin,College Stats
3,72,JAX,Terrance Knighton\KnigTe99,DT,23,2015,0,0,6,38,18,108,0,0,0,0,0,0,0,0,0,0,0,159,2,14.0,Temple,College Stats
3,73,JAX,Derek Cox\CoxxDe99,DB,22,2013,0,0,4,20,17,63,0,0,0,0,0,0,0,0,0,0,0,204,13,,William & Mary,
3,74,SFO,Glen Coffee\CoffGl00,RB,22,2009,0,0,0,2,2,14,0,0,0,0,0,83,226,1,11,76,0,1,,,Alabama,College Stats
3,75,DAL,Robert Brewster\BrewRo20,T,23,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ball St.,
3,76,DET,DeAndre Levy\LevyDe99,LB,22,2016,0,0,6,43,43,95,0,0,0,0,0,0,0,0,0,0,0,454,12,3.5,Wisconsin,College Stats
3,77,HOU,Antoine Caldwell\CaldAn20,G,23,2012,0,0,0,11,11,39,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama,College Stats
3,78,SDG,Louis Vasquez\VasqLo20,G,22,2015,1,1,7,58,25,102,0,0,0,0,0,0,0,0,0,0,0,1,,,Texas Tech,College Stats
3,79,PIT,Kraig Urbik\UrbiKr20,T,23,2016,0,0,4,28,,100,0,0,0,0,0,0,0,0,0,0,0,4,,,Wisconsin,College Stats
3,80,WAS,Kevin Barnes\BarnKe99,DB,22,2012,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,39,3,,Maryland,College Stats
3,81,TAM,Roy Miller\MillRo99,DT,22,2017,0,0,5,34,16,119,0,0,0,0,0,0,0,0,0,0,0,170,,8.0,Texas,College Stats
3,82,DET,Derrick Williams\WillDe05,WR,23,2010,0,0,0,0,0,18,0,0,0,0,0,1,4,0,9,82,0,1,,,Penn St.,College Stats
3,83,NWE,Brandon Tate\TateBr00,WR,21,2018,0,0,1,16,8,127,0,0,0,0,0,13,142,0,71,1099,7,2,,,North Carolina,College Stats
3,84,PIT,Mike Wallace\WallMi00,WR,23,2018,0,1,8,57,31,144,0,1,0,0,0,34,241,0,538,8072,57,14,,,Mississippi,College Stats
3,85,NYG,Ramses Barden\BardRa00,WR,23,2012,0,0,0,4,4,29,0,0,0,0,0,0,0,0,29,394,0,,,,Cal Poly-San Luis Obispo,
3,86,MIN,Asher Allen\AlleAs99,DB,21,2011,0,0,1,9,9,36,0,0,0,0,0,0,0,0,0,0,0,102,4,1.0,Georgia,College Stats
3,87,MIA,Patrick Turner\TurnPa00,WR,22,2012,0,0,0,1,0,24,0,0,0,0,0,0,0,0,10,122,1,1,,,USC,College Stats
3,88,BAL,Lardarius Webb\WebbLa99,DB,23,2017,0,0,5,36,36,127,0,0,0,0,0,0,0,0,0,0,0,409,15,5.0,Nicholls St.,
3,89,TEN,Jared Cook\CookJa02,TE,22,2018,0,0,4,34,12,143,0,0,0,0,0,1,0,0,402,5145,23,7,,,South Carolina,College Stats
3,90,ATL,Chris Owens\OwenCh99,DB,22,2015,0,0,0,11,8,87,0,0,0,0,0,0,0,0,0,0,0,173,3,4.0,San Jose St.,College Stats
3,91,SEA,Deon Butler\ButlDe00,WR,23,2012,0,0,1,4,4,35,0,0,0,0,0,2,6,0,57,611,4,1,,,Penn St.,College Stats
3,92,IND,Jerraud Powers\PoweJe99,DB,22,2016,0,0,7,28,15,100,0,0,0,0,0,0,0,0,0,0,0,342,13,3.0,Auburn,College Stats
3,93,CAR,Corvey Irvin\IrviCo99,DT,24,2013,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,9,,,Georgia,College Stats
3,94,TEN,Ryan Mouton\MoutRy99,DB,22,2012,0,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,42,,,Hawaii,College Stats
3,95,ARI,Rashad Johnson\JohnRa98,DB,23,2016,0,0,3,24,21,114,0,0,0,0,0,2,64,0,0,0,0,291,15,1.0,Alabama,College Stats
3,96,PIT,Keenan Lewis\LewiKe96,DB,23,2015,0,0,3,23,11,83,0,0,0,0,0,0,0,0,0,0,0,171,7,,Oregon St.,College Stats
3,97,NWE,Tyrone McKenzie\McKeTy99,LB,23,2012,0,0,0,1,,19,0,0,0,0,0,0,0,0,0,0,0,2,,,South Florida,College Stats
3,98,CIN,Chase Coffman\CoffCh00,TE,22,2016,0,0,0,0,0,39,0,0,0,0,0,0,0,0,18,177,2,1,,,Missouri,College Stats
3,99,CHI,Juaquin Iglesias\IgleJu00,WR,22,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats
3,100,NYG,Travis Beckum\BeckTr00,TE,22,2012,0,0,0,2,2,48,0,0,0,0,0,0,0,0,26,264,3,3,,,Wisconsin,College Stats
4,101,DAL,Stephen McGee\McGeSt00,QB,23,2011,0,0,0,2,2,3,46,82,420,3,0,17,102,0,0,0,0,,,,Texas A&M,College Stats
4,102,KAN,Donald Washington\WashDo98,DB,23,2011,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,31,,,Ohio St.,College Stats
4,103,STL,Darell Scott\ScotDo99,DT,23,2011,0,0,0,5,5,33,0,0,0,0,0,0,0,0,0,0,0,43,,,Clemson,
4,104,CLE,Kaluka Maiava\MaiaKa99,LB,22,2014,0,0,1,13,12,63,0,0,0,0,0,0,0,0,0,0,0,99,,4.5,USC,College Stats
4,105,CHI,Henry Melton\MeltHe99,DE,22,2015,0,1,2,25,21,80,0,0,0,0,0,0,0,0,0,0,0,91,,22.5,Texas,College Stats
4,106,CIN,Jonathan Luigs\LuigJo20,C,23,2009,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,College Stats
4,107,JAX,Mike Thomas\ThomMi01,WR,22,2012,0,0,2,21,20,61,0,0,0,0,0,34,268,0,176,1796,7,6,,,Arizona,College Stats
4,108,MIA,Brian Hartline\HartBr00,WR,22,2015,0,0,5,32,30,104,0,0,0,0,0,7,65,1,344,4766,14,13,,,Ohio St.,College Stats
4,109,GNB,T.J. Lang\LangT.20,T,21,2018,0,2,8,59,51,138,0,0,0,0,0,0,0,0,0,0,0,8,,,East. Michigan,College Stats
4,110,DAL,Victor Butler\ButlVi99,LB,22,2014,0,0,0,6,6,65,0,0,0,0,0,0,0,0,0,0,0,51,,11.0,Oregon St.,College Stats
4,111,CAR,Mike Goodson\GoodMi00,RB,22,2013,0,0,0,7,4,42,0,0,0,0,0,167,783,3,61,543,1,5,,,Texas A&M,College Stats
4,112,HOU,Glover Quin\QuinGl99,DB,23,2018,0,1,10,48,18,153,0,0,0,0,0,0,0,0,0,0,0,563,24,3.0,New Mexico,College Stats
4,113,SDG,Vaughn Martin\MartVa99,DT,23,2013,0,0,2,13,13,51,0,0,0,0,0,0,0,0,0,0,0,47,,3.0,West. Ontario,
4,114,DEN,David Bruton\BrutDa99,DB,22,2016,0,0,0,10,9,108,0,0,0,0,0,2,48,0,0,0,0,125,3,2.0,Notre Dame,College Stats
4,115,DET,Sammie Lee Hill\HillSa99,DT,22,2015,0,0,3,21,9,97,0,0,0,0,0,0,0,0,0,0,0,102,,7.0,Stillman,
4,116,NOR,Chip Vaughn\VaugCh99,DB,23,2010,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest,College Stats
4,117,TAM,Kyle Moore\MoorKy99,DE,22,2012,0,0,0,8,5,31,0,0,0,0,0,0,0,0,0,0,0,36,,3.0,USC,College Stats
4,118,NOR,Stanley Arnoux\ArnoSt99,LB,22,2010,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,Wake Forest,College Stats
4,119,CHI,D.J. Moore\MoorDJ99,DB,22,2013,0,0,0,6,6,47,0,0,0,0,0,0,0,0,0,0,0,97,10,1.0,Vanderbilt,College Stats
4,120,DAL,Brandon Williams\WillBr95,DE,21,2010,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,,,Texas Tech,College Stats
4,121,BUF,Shawn Nelson\NelsSh00,TE,23,2010,0,0,1,1,1,17,0,0,0,0,0,0,0,0,20,181,1,2,,,Southern Miss,College Stats
4,122,HOU,Anthony Hill\HillAn00,TE,24,2011,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,19,0,,,,North Carolina St.,College Stats
4,123,NWE,Rich Ohrnberger\OhrnRi20,G,23,2014,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,
4,124,OAK,Louis Murphy\MurpLo00,WR,22,2017,0,0,2,18,10,95,0,0,0,0,0,14,146,1,170,2443,11,7,,,Florida,College Stats
4,125,ATL,Lawrence Sidbury\SidbLa99,DE,23,2015,0,0,0,5,5,50,0,0,0,0,0,0,0,0,0,0,0,15,,5.0,Richmond,
4,126,OAK,Slade Norris\NorrSl99,DE,23,2010,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,College Stats
4,127,IND,Austin Collie\CollAu00,WR,23,2013,0,0,0,18,17,49,0,0,0,0,0,2,1,0,179,1908,16,3,,,BYU,College Stats
4,128,CAR,Tony Fiammetta\FiamTo00,RB,23,2014,0,0,1,1,0,51,0,0,0,0,0,11,26,0,12,130,0,3,,,Syracuse,College Stats
4,129,NYG,Andre Brown\BrowAn03,RB,22,2013,0,0,1,7,7,22,0,0,0,0,0,214,876,11,32,189,0,3,,,North Carolina St.,College Stats
4,130,TEN,Gerald McRath\McRaGe99,LB,23,2012,0,0,0,7,7,40,0,0,0,0,0,0,0,0,0,0,0,79,1,1.5,Southern Miss,College Stats
4,131,ARI,Greg Toler\ToleGr99,DB,24,2016,0,0,3,20,7,88,0,0,0,0,0,0,0,0,0,0,0,253,8,2.0,St. Paul's,
4,132,DEN,Seth Olsen\OlseSe20,G,23,2012,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats
4,133,SDG,Tyronne Green\GreeTy20,G,23,2012,0,0,2,15,15,41,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
4,134,SDG,Gartrell Johnson\JohnGa01,RB,23,2010,0,0,0,0,,19,0,0,0,0,0,23,79,0,3,6,0,1,,,Colorado St.,College Stats
4,135,TEN,Troy Kropog\KropTr20,T,23,2014,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Tulane,College Stats
4,136,IND,Terrance Taylor,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
5,137,BAL,Jason Phillips\PhilJa99,LB,23,2012,0,0,0,3,1,29,0,0,0,0,0,0,0,0,0,0,0,25,,,TCU,College Stats
5,138,ATL,William Middleton\MiddWi98,DB,23,2012,0,0,0,7,,49,0,0,0,0,0,0,0,0,0,0,0,85,2,1.0,Furman,
5,139,KAN,Colin Brown\BrowCo23,T,24,2013,0,0,0,3,,18,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats
5,140,CHI,Johnny Knox\KnoxJo00,WR,22,2012,0,1,2,19,19,45,0,0,0,0,0,1,2,0,133,2214,12,12,,,Abilene Christian,
5,141,DEN,Kenny McKinley\McKiKe00,WR,22,2009,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
5,142,CIN,Kevin Huber\HubeKe20,P,24,2018,0,1,10,17,17,152,0,0,0,0,0,3,-1,0,0,0,0,,,,Cincinnati,College Stats
5,143,DAL,DeAngelo Smith\SmitDe98,DB,23,2009,0,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,0,6,,,Cincinnati,College Stats
5,144,JAX,Jarett Dillard\DillJa00,WR,23,2011,0,0,0,3,3,21,0,0,0,0,0,0,0,0,35,398,1,1,,,Rice,College Stats
5,145,GNB,Quinn Johnson\JohnQu00,RB,22,2013,0,0,1,0,0,44,0,0,0,0,0,4,5,0,13,100,0,1,,,LSU,College Stats
5,146,SFO,Scott McKillop\McKiSc99,LB,23,2009,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,3,,,Pittsburgh,College Stats
5,147,BUF,Nic Harris\HarrNi99,LB,22,2010,0,0,0,5,2,30,0,0,0,0,0,0,0,0,0,0,0,24,,1.5,Oklahoma,College Stats
5,148,SDG,Brandon Hughes\HughBr99,DB,23,2013,0,0,0,2,,31,0,0,0,0,0,0,0,0,0,0,0,15,,,Oregon St.,
5,149,BAL,Davon Drew\DrewDa00,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,East Carolina,
5,150,MIN,Jasper Brinkley\BrinJa99,LB,24,2015,0,0,2,20,15,94,0,0,0,0,0,0,0,0,0,0,0,212,,2.0,South Carolina,College Stats
5,151,NYG,Rhett Bomar\BomaRh00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Sam Houston St.,
5,152,HOU,James Casey\CaseJa00,TE,24,2015,0,0,1,7,7,95,0,0,0,0,0,2,17,0,72,842,6,18,,,Rice,College Stats
5,153,PHI,Cornelius Ingram\IngrCo00,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
5,154,CHI,Marcus Freeman,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
5,155,TAM,Xavier Fulton\FultXa20,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois,
5,156,ATL,Garrett Reynolds\ReynGa20,T,22,2016,0,0,1,18,13,67,0,0,0,0,0,0,0,0,0,0,0,3,,,North Carolina,
5,157,PHI,Victor Harris\HarrVi99,DB,23,2010,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,34,,,Virginia Tech,College Stats
5,158,WAS,Cody Glenn\GlenCo99,LB,22,2010,0,0,0,2,,19,0,0,0,0,0,0,0,0,0,0,0,3,,,Nebraska,College Stats
5,159,PHI,Fenuki Tupou\TupoFe20,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,
5,160,STL,Brooks Foster\FostBr00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,
5,161,MIA,John Nalbone\NalbJo00,TE,23,2010,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Monmouth,
5,162,GNB,Jamon Meredith\MereJa20,T,23,2015,0,0,2,14,0,67,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
5,163,CAR,Duke Robinson\RobiDu21,G,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,
5,164,NOR,Thomas Morstead\MorsTh00,P,23,2018,0,1,10,21,21,152,0,0,0,0,0,0,0,0,0,0,0,4,,,SMU,College Stats
5,165,MIA,Chris Clemons\ClemCh97,DB,23,2015,0,0,3,19,19,80,0,0,0,0,0,1,3,0,0,0,0,208,4,1.5,Clemson,College Stats
5,166,DAL,Michael Hamlin\HamlMi99,DB,23,2010,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Clemson,College Stats
5,167,ARI,Herman Johnson\JohnHe23,T,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
5,168,PIT,Joe Burnett\BurnJo99,DB,22,2009,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,3,,,Central Florida,College Stats
5,169,PIT,Frank Summers\SummFr00,RB,24,2014,0,0,1,1,0,27,0,0,0,0,0,18,63,2,12,88,1,,,,UNLV,College Stats
5,170,NWE,George Bussey\BussGe21,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,
5,171,SFO,Nate Davis\DaviNa00,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ball St.,
5,172,DAL,David Buehler\BuehDa44,K,22,2011,0,0,2,2,2,36,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
5,173,TEN,Javon Ringer\RingJa00,RB,22,2012,0,0,0,4,4,37,0,0,0,0,0,120,486,3,38,243,0,1,,,Michigan St.,College Stats
6,174,DEN,Tom Brandstater\BranTo00,QB,24,2011,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,0,0,,,,Fresno St.,College Stats
